109000047,109/05/15,43,06,11,31,40,42,45
109000046,109/05/12,26,01,05,08,11,35,36
109000045,109/05/08,33,08,09,10,24,27,31
109000044,109/05/05,26,17,19,24,36,43,49
109000043,109/05/01,45,05,18,25,34,48,49
109000042,109/04/28,42,16,29,36,39,43,48
109000041,109/04/24,45,07,10,14,15,17,39
109000040,109/04/21,39,01,02,29,33,45,47
109000039,109/04/17,22,01,21,31,33,42,44
109000038,109/04/14,12,17,19,21,26,33,45
109000037,109/04/10,01,13,33,41,47,48,49
109000036,109/04/07,23,04,07,12,18,27,44
109000035,109/04/03,34,02,17,32,43,45,47
109000034,109/03/31,23,06,21,26,34,36,49
109000033,109/03/27,41,02,08,10,16,23,49
109000032,109/03/24,01,10,12,16,29,41,45
109000031,109/03/20,29,01,08,13,43,46,48
109000030,109/03/17,04,10,17,28,29,43,47
109000029,109/03/13,31,14,22,32,33,34,49
109000028,109/03/10,42,01,04,12,25,34,37
109000027,109/03/06,45,08,12,13,15,16,30
109000026,109/03/03,40,08,10,11,17,28,42
109000025,109/02/28,25,02,09,18,27,46,48
109000024,109/02/25,09,01,02,08,44,47,48
109000023,109/02/21,31,13,15,27,34,35,39
109000022,109/02/18,49,04,13,31,35,37,42
109000021,109/02/14,09,07,13,23,33,35,36
109000020,109/02/11,38,09,22,23,37,43,46
109000019,109/02/07,31,05,15,19,22,30,42
109000018,109/02/04,08,03,23,27,28,37,48
109000017,109/02/02,29,03,16,17,30,33,37
109000016,109/02/01,28,02,10,12,20,26,34
109000015,109/01/31,01,14,16,19,28,32,49
109000014,109/01/30,09,06,24,35,41,46,49
109000013,109/01/29,32,01,04,09,14,15,49
109000012,109/01/28,40,02,03,13,20,28,38
109000011,109/01/27,24,09,12,23,33,39,45
109000010,109/01/26,48,03,28,29,35,41,47
109000009,109/01/25,09,05,13,16,31,41,45
109000008,109/01/24,03,07,13,18,21,38,44
109000007,109/01/23,37,13,18,23,30,44,48
109000006,109/01/21,36,17,22,30,38,44,48
109000005,109/01/17,08,07,09,20,42,44,45
109000004,109/01/14,18,07,20,34,37,38,47
109000003,109/01/10,11,04,07,12,17,33,38
109000002,109/01/07,07,01,05,08,15,16,38
109000001,109/01/03,10,16,18,19,29,30,47
108000112,108/12/31,08,10,14,26,38,39,47
108000111,108/12/27,05,17,18,25,32,43,45
108000110,108/12/24,22,09,18,31,45,48,49
108000109,108/12/20,24,16,21,22,28,32,46
108000108,108/12/17,03,09,21,27,31,38,49
108000107,108/12/13,17,07,12,26,31,37,49
108000106,108/12/10,36,03,08,18,19,41,48
108000105,108/12/06,39,16,18,22,23,24,41
108000104,108/12/03,27,05,09,11,15,36,45
108000103,108/11/29,22,10,21,24,30,35,45
108000102,108/11/26,37,08,10,15,19,36,45
108000101,108/11/22,32,03,18,23,24,26,49
108000100,108/11/19,18,05,15,30,35,38,47
108000099,108/11/15,31,03,06,11,16,26,44
108000098,108/11/12,12,01,19,25,27,31,40
108000097,108/11/08,15,01,03,09,26,40,47
108000096,108/11/05,26,09,13,22,37,40,42
108000095,108/11/01,11,12,15,23,33,41,42
108000094,108/10/29,18,03,10,12,22,36,41
108000093,108/10/25,41,03,08,14,16,26,36
108000092,108/10/22,13,06,17,22,23,32,42
108000091,108/10/18,49,03,23,32,36,39,40
108000090,108/10/15,33,13,21,28,35,37,38
108000089,108/10/11,49,07,12,17,21,30,37
108000088,108/10/08,08,07,13,18,21,26,34
108000087,108/10/04,41,10,21,23,33,42,48
108000086,108/10/01,40,02,09,12,15,20,49
108000085,108/09/27,04,10,21,25,26,35,37
108000084,108/09/24,21,02,16,18,20,22,39
108000083,108/09/20,25,08,17,23,24,31,34
108000082,108/09/17,24,12,18,29,40,41,48
108000081,108/09/13,43,02,07,15,27,37,39
108000080,108/09/10,47,03,12,17,20,29,38
108000079,108/09/06,23,02,14,19,20,26,43
108000078,108/09/03,31,11,13,25,32,33,48
108000077,108/08/30,07,06,26,35,42,44,48
108000076,108/08/27,41,01,04,08,10,45,47
108000075,108/08/23,16,05,17,19,21,42,43
108000074,108/08/20,41,01,16,19,27,35,42
108000073,108/08/16,39,07,08,31,33,41,45
108000072,108/08/13,33,05,21,25,32,36,41
108000071,108/08/09,33,04,13,18,26,41,48
108000070,108/08/06,31,01,10,20,37,38,49
108000069,108/08/02,14,05,34,42,46,48,49
108000068,108/07/30,42,04,12,21,24,33,35
108000067,108/07/26,49,04,11,36,40,41,48
108000066,108/07/23,06,12,14,35,37,42,47
108000065,108/07/19,10,12,17,26,33,35,39
108000064,108/07/16,08,15,30,31,37,39,48
108000063,108/07/12,30,12,14,18,19,37,47
108000062,108/07/09,06,11,17,20,34,37,41
108000061,108/07/05,15,11,17,32,33,38,46
108000060,108/07/02,19,02,04,11,33,39,42
108000059,108/06/28,10,09,13,15,26,31,33
108000058,108/06/25,33,08,20,31,36,38,45
108000057,108/06/21,13,07,12,26,30,31,32
108000056,108/06/18,28,05,16,27,29,33,45
108000055,108/06/14,03,06,10,12,22,24,37
108000054,108/06/11,28,06,31,32,39,40,42
108000053,108/06/07,45,18,22,26,27,30,38
108000052,108/06/04,07,05,06,19,23,43,48
108000051,108/05/31,18,08,15,21,31,36,46
108000050,108/05/28,07,03,11,22,36,38,40
108000049,108/05/24,41,12,13,19,21,29,39
108000048,108/05/21,42,07,10,18,32,41,46
108000047,108/05/17,10,02,07,12,21,23,45
108000046,108/05/14,45,09,15,27,28,40,43
108000045,108/05/10,12,11,17,27,31,33,37
108000044,108/05/07,22,02,14,23,29,35,43
108000043,108/05/03,15,06,07,19,31,32,40
108000042,108/04/30,36,01,04,19,24,47,49
108000041,108/04/26,06,08,24,29,37,44,48
108000040,108/04/23,36,08,14,16,18,30,35
108000039,108/04/19,49,04,11,24,29,32,45
108000038,108/04/16,04,01,14,23,36,39,41
108000037,108/04/12,14,12,26,32,34,45,46
108000036,108/04/09,48,10,36,37,44,45,46
108000035,108/04/05,22,11,28,29,38,43,49
108000034,108/04/02,25,05,28,38,40,41,47
108000033,108/03/29,04,01,03,12,16,29,49
108000032,108/03/26,26,06,13,14,19,24,38
108000031,108/03/22,36,01,12,16,37,41,47
108000030,108/03/19,49,07,16,17,36,47,48
108000029,108/03/15,15,05,10,12,20,28,36
108000028,108/03/12,12,05,07,22,37,40,45
108000027,108/03/08,36,03,11,15,25,31,48
108000026,108/03/05,39,12,13,16,21,42,43
108000025,108/03/01,34,01,08,14,27,40,45
108000024,108/02/26,20,06,17,22,34,38,42
108000023,108/02/22,11,06,20,22,43,45,48
108000022,108/02/19,37,01,03,04,24,32,43
108000021,108/02/15,02,01,03,40,44,46,48
108000020,108/02/12,01,11,16,19,29,30,45
108000019,108/02/10,24,05,08,14,19,22,47
108000018,108/02/09,22,06,08,18,19,20,30
108000017,108/02/08,05,08,13,14,32,36,42
108000016,108/02/07,08,07,21,29,33,40,41
108000015,108/02/06,12,17,23,28,29,32,39
108000014,108/02/05,33,13,18,30,34,45,49
108000013,108/02/04,49,06,08,24,32,34,36
108000012,108/02/03,06,12,24,28,36,37,40
108000011,108/02/02,41,02,07,22,35,46,49
108000010,108/02/01,34,10,17,20,21,32,41
108000009,108/01/29,31,14,20,24,30,44,48
108000008,108/01/25,02,03,10,14,15,20,45
108000007,108/01/22,29,02,20,36,37,42,46
108000006,108/01/18,14,04,05,10,30,39,45
108000005,108/01/15,10,12,20,30,38,40,41
108000004,108/01/11,09,13,20,22,31,34,42
108000003,108/01/08,18,04,19,21,28,39,43
108000002,108/01/04,30,06,07,08,20,47,48
108000001,108/01/01,48,18,23,24,25,39,42
107000108,107/12/28,33,07,11,19,23,35,44
107000107,107/12/25,44,07,26,27,28,30,32
107000106,107/12/21,42,05,19,21,34,41,49
107000105,107/12/18,03,05,08,11,15,33,37
107000104,107/12/14,20,06,09,14,19,38,49
107000103,107/12/11,48,07,12,15,21,27,47
107000102,107/12/07,18,11,20,29,33,34,36
107000101,107/12/04,14,03,06,12,16,17,20
107000100,107/11/30,07,05,14,20,27,29,45
107000099,107/11/27,31,27,33,36,41,43,44
107000098,107/11/23,05,07,20,21,34,37,43
107000097,107/11/20,20,04,31,34,36,40,44
107000096,107/11/16,45,07,11,23,30,38,49
107000095,107/11/13,10,07,21,35,36,42,43
107000094,107/11/09,28,04,12,14,15,22,48
107000093,107/11/06,07,02,05,26,29,38,39
107000092,107/11/02,02,05,16,18,32,41,47
107000091,107/10/30,07,03,09,28,32,39,47
107000090,107/10/26,48,08,10,23,33,41,46
107000089,107/10/23,21,06,09,13,20,42,43
107000088,107/10/19,24,07,18,20,32,42,49
107000087,107/10/16,33,01,24,39,40,46,49
107000086,107/10/12,29,04,06,07,12,20,21
107000085,107/10/09,21,08,13,16,23,35,41
107000084,107/10/05,05,03,09,10,42,44,47
107000083,107/10/02,14,02,08,16,33,42,47
107000082,107/09/28,19,01,02,07,20,27,37
107000081,107/09/25,06,19,25,27,39,40,46
107000080,107/09/21,25,03,05,10,11,29,45
107000079,107/09/18,43,11,23,34,36,41,45
107000078,107/09/14,18,19,29,36,37,45,46
107000077,107/09/11,41,14,16,18,23,25,44
107000076,107/09/07,49,02,08,14,21,37,44
107000075,107/09/04,12,04,06,10,15,42,49
107000074,107/08/31,38,12,15,34,37,43,46
107000073,107/08/28,27,08,10,11,39,42,44
107000072,107/08/24,35,03,07,09,31,39,45
107000071,107/08/21,01,08,12,17,28,31,34
107000070,107/08/17,13,03,14,19,21,35,48
107000069,107/08/14,05,15,16,17,25,34,49
107000068,107/08/10,37,05,07,16,18,36,48
107000067,107/08/07,05,12,13,19,25,30,46
107000066,107/08/03,13,04,06,30,35,40,43
107000065,107/07/31,14,15,20,22,31,35,37
107000064,107/07/27,09,05,12,17,19,35,48
107000063,107/07/24,12,24,25,29,32,42,49
107000062,107/07/20,38,09,12,13,24,39,45
107000061,107/07/17,09,11,20,26,34,41,43
107000060,107/07/13,04,02,14,21,31,42,46
107000059,107/07/10,07,09,11,21,24,39,43
107000058,107/07/06,27,02,03,21,28,32,47
107000057,107/07/03,10,09,11,20,31,34,44
107000056,107/06/29,20,04,13,27,30,37,41
107000055,107/06/26,24,05,09,11,23,37,44
107000054,107/06/22,31,06,07,11,25,26,30
107000053,107/06/19,15,08,09,28,34,37,42
107000052,107/06/15,27,16,25,28,30,44,46
107000051,107/06/12,29,02,03,14,15,35,37
107000050,107/06/08,47,02,09,17,31,32,40
107000049,107/06/05,16,02,17,22,25,26,41
107000048,107/06/01,20,16,26,28,33,42,49
107000047,107/05/29,02,11,14,20,26,37,41
107000046,107/05/25,16,01,06,22,24,32,42
107000045,107/05/22,45,02,13,24,29,41,49
107000044,107/05/18,48,01,11,36,38,41,42
107000043,107/05/15,24,02,12,13,16,32,43
107000042,107/05/11,36,04,11,25,35,37,48
107000041,107/05/08,46,03,08,21,22,37,41
107000040,107/05/04,43,10,22,30,33,36,47
107000039,107/05/01,19,08,29,33,34,46,49
107000038,107/04/27,11,04,25,26,27,30,48
107000037,107/04/24,49,09,10,19,21,35,36
107000036,107/04/20,43,10,14,32,33,35,46
107000035,107/04/17,39,07,16,31,38,40,41
107000034,107/04/13,39,01,12,25,28,40,46
107000033,107/04/10,09,07,27,32,34,41,47
107000032,107/04/06,26,07,25,31,34,47,49
107000031,107/04/03,08,01,07,22,32,34,36
107000030,107/03/30,25,01,05,13,43,44,47
107000029,107/03/27,44,13,15,24,30,38,40
107000028,107/03/23,42,04,09,13,32,34,41
107000027,107/03/20,31,08,09,23,30,37,41
107000026,107/03/16,04,03,14,16,17,43,46
107000025,107/03/13,19,14,20,22,27,28,38
107000024,107/03/09,19,12,15,18,27,30,38
107000023,107/03/06,29,09,11,13,17,38,42
107000022,107/03/02,21,01,12,17,25,31,48
107000021,107/02/27,10,01,03,18,23,28,44
107000020,107/02/23,42,03,07,15,16,18,41
107000019,107/02/20,07,12,33,34,38,40,46
107000018,107/02/19,29,07,09,19,22,36,49
107000017,107/02/18,10,07,08,20,28,34,46
107000016,107/02/17,36,03,05,17,32,33,47
107000015,107/02/16,17,04,07,23,24,27,41
107000014,107/02/15,15,07,21,22,37,41,48
107000013,107/02/13,38,04,10,19,26,35,45
107000012,107/02/09,09,12,17,20,21,30,45
107000011,107/02/06,49,06,10,24,27,41,43
107000010,107/02/02,40,01,02,10,11,26,43
107000009,107/01/30,30,07,08,15,23,31,36
107000008,107/01/26,24,07,23,32,34,43,47
107000007,107/01/23,44,02,12,26,28,33,34
107000006,107/01/19,39,02,13,16,22,26,48
107000005,107/01/16,23,08,26,29,32,36,39
107000004,107/01/12,29,01,07,14,22,40,45
107000003,107/01/09,42,02,10,22,23,24,37
107000002,107/01/05,14,04,13,17,29,31,44
107000001,107/01/02,47,02,06,12,18,36,46
106000108,106/12/29,36,11,12,15,20,27,47
106000107,106/12/26,19,07,08,10,20,24,27
106000106,106/12/22,24,12,18,20,21,31,37
106000105,106/12/19,02,03,14,18,31,41,42
106000104,106/12/15,08,17,19,24,27,31,37
106000103,106/12/12,10,16,19,28,37,38,41
106000102,106/12/08,46,01,05,08,10,34,35
106000101,106/12/05,49,01,12,13,37,41,43
106000100,106/12/01,09,02,03,05,28,42,48
106000099,106/11/28,29,09,14,17,19,46,47
106000098,106/11/24,38,04,08,10,14,41,45
106000097,106/11/21,41,04,23,25,28,39,43
106000096,106/11/17,45,02,14,19,28,39,46
106000095,106/11/14,45,05,15,24,25,44,47
106000094,106/11/10,12,10,15,24,26,29,35
106000093,106/11/07,41,05,06,12,22,30,48
106000092,106/11/03,02,08,20,23,33,36,43
106000091,106/10/31,02,04,25,31,36,39,46
106000090,106/10/27,41,02,11,17,22,38,40
106000089,106/10/24,32,02,03,05,14,16,29
106000088,106/10/20,17,03,08,18,19,26,42
106000087,106/10/17,05,01,03,06,11,19,27
106000086,106/10/13,16,05,08,23,34,44,46
106000085,106/10/10,33,06,28,29,30,31,39
106000084,106/10/06,47,04,28,32,37,41,45
106000083,106/10/03,38,15,18,25,30,33,44
106000082,106/09/29,20,03,14,16,21,33,36
106000081,106/09/26,42,10,11,14,19,22,38
106000080,106/09/22,44,18,35,39,43,47,49
106000079,106/09/19,39,02,12,15,18,37,40
106000078,106/09/15,35,03,08,11,16,33,37
106000077,106/09/12,14,07,23,29,36,45,49
106000076,106/09/08,25,08,13,15,19,29,42
106000075,106/09/05,02,13,17,23,27,33,41
106000074,106/09/01,46,05,11,14,16,36,40
106000073,106/08/29,44,05,18,25,31,48,49
106000072,106/08/25,49,01,04,19,24,28,31
106000071,106/08/22,05,04,10,13,36,44,45
106000070,106/08/18,23,07,10,12,35,38,47
106000069,106/08/15,11,13,16,27,28,33,42
106000068,106/08/11,33,02,08,09,18,27,37
106000067,106/08/08,20,06,09,23,27,34,46
106000066,106/08/04,37,15,16,26,27,39,45
106000065,106/08/01,31,02,12,21,30,42,47
106000064,106/07/28,03,11,13,18,22,38,39
106000063,106/07/25,07,02,11,23,30,33,42
106000062,106/07/21,29,02,12,24,32,42,47
106000061,106/07/18,11,13,14,21,29,42,48
106000060,106/07/14,22,16,18,19,25,26,32
106000059,106/07/11,07,06,16,19,23,33,39
106000058,106/07/07,08,18,30,40,42,44,49
106000057,106/07/04,42,04,21,27,28,30,35
106000056,106/06/30,06,08,12,22,30,32,36
106000055,106/06/27,38,11,33,34,46,47,49
106000054,106/06/23,07,02,08,12,34,41,42
106000053,106/06/20,19,01,12,29,30,33,44
106000052,106/06/16,10,01,15,21,26,36,45
106000051,106/06/13,40,02,04,17,22,36,43
106000050,106/06/09,01,24,26,31,32,37,46
106000049,106/06/06,12,14,16,25,32,36,48
106000048,106/06/02,32,03,07,08,23,30,31
106000047,106/05/30,40,07,14,19,30,31,39
106000046,106/05/26,20,08,14,16,19,21,35
106000045,106/05/23,42,02,10,15,22,26,32
106000044,106/05/19,14,15,16,21,23,28,46
106000043,106/05/16,24,05,06,07,14,29,46
106000042,106/05/12,14,02,09,18,22,25,35
106000041,106/05/09,15,16,17,20,21,32,40
106000040,106/05/05,11,01,09,18,19,34,49
106000039,106/05/02,13,14,23,24,27,36,39
106000038,106/04/28,43,01,03,19,31,32,42
106000037,106/04/25,26,16,17,30,32,35,41
106000036,106/04/21,25,05,15,22,23,28,39
106000035,106/04/18,18,14,21,25,35,36,39
106000034,106/04/14,14,02,03,04,23,29,42
106000033,106/04/11,08,09,22,31,36,40,47
106000032,106/04/07,26,19,23,31,32,37,49
106000031,106/04/04,04,05,17,33,34,43,44
106000030,106/03/31,39,17,18,22,24,25,38
106000029,106/03/28,38,21,22,32,37,42,44
106000028,106/03/24,22,24,36,39,41,45,49
106000027,106/03/21,07,08,16,27,32,43,44
106000026,106/03/17,08,04,17,25,36,40,44
106000025,106/03/14,21,15,17,20,32,33,39
106000024,106/03/10,01,11,12,21,35,41,48
106000023,106/03/07,02,06,12,22,31,41,44
106000022,106/03/03,10,02,16,20,37,43,48
106000021,106/02/28,31,06,14,15,19,30,43
106000020,106/02/24,01,12,16,35,38,41,47
106000019,106/02/21,43,08,10,15,32,39,48
106000018,106/02/17,39,06,16,21,23,46,49
106000017,106/02/14,24,10,11,21,23,28,37
106000016,106/02/10,06,07,11,12,15,24,26
106000015,106/02/07,21,06,18,19,23,32,49
106000014,106/02/03,20,02,11,25,29,30,33
106000013,106/02/01,44,04,09,11,32,43,47
106000012,106/01/31,17,04,11,16,28,33,46
106000011,106/01/30,20,10,19,26,29,43,45
106000010,106/01/29,46,03,08,09,12,14,22
106000009,106/01/28,02,01,19,20,25,30,32
106000008,106/01/27,42,01,05,07,31,35,49
106000007,106/01/24,49,01,09,17,31,33,48
106000006,106/01/20,13,01,05,16,18,31,41
106000005,106/01/17,07,04,12,17,28,34,40
106000004,106/01/13,22,14,19,21,25,27,38
106000003,106/01/10,31,04,13,14,37,39,46
106000002,106/01/06,17,12,14,32,35,40,43
106000001,106/01/03,45,18,22,41,42,47,49
105000111,105/12/30,12,06,07,35,37,38,47
105000110,105/12/27,02,10,25,26,29,31,40
105000109,105/12/23,30,08,23,28,38,41,42
105000108,105/12/20,06,01,29,35,36,44,46
105000107,105/12/16,08,11,19,25,34,36,42
105000106,105/12/13,06,19,29,33,36,39,49
105000105,105/12/09,02,12,28,38,42,44,49
105000104,105/12/06,42,27,30,32,41,44,46
105000103,105/12/02,47,05,25,26,34,40,49
105000102,105/11/29,42,03,21,26,28,38,40
105000101,105/11/25,10,01,03,22,28,37,42
105000100,105/11/22,19,01,21,24,25,34,44
105000099,105/11/18,19,06,18,24,25,26,34
105000098,105/11/15,06,07,08,25,33,41,43
105000097,105/11/11,20,02,07,08,22,28,32
105000096,105/11/08,44,03,06,11,17,22,49
105000095,105/11/04,21,02,03,17,28,38,49
105000094,105/11/01,44,10,11,15,20,31,49
105000093,105/10/28,40,01,10,13,33,37,38
105000092,105/10/25,43,05,15,25,27,33,34
105000091,105/10/21,15,02,08,21,32,33,37
105000090,105/10/18,21,14,15,16,24,44,47
105000089,105/10/14,07,10,23,29,30,44,47
105000088,105/10/11,38,02,08,13,14,37,39
105000087,105/10/07,43,10,16,30,33,37,42
105000086,105/10/04,07,11,23,30,35,40,44
105000085,105/09/30,05,04,10,31,38,40,48
105000084,105/09/27,02,14,15,16,35,46,48
105000083,105/09/23,40,01,02,29,31,33,43
105000082,105/09/20,32,04,07,17,22,44,45
105000081,105/09/16,36,17,23,30,31,34,49
105000080,105/09/13,39,03,16,22,33,40,41
105000079,105/09/09,21,01,12,35,36,41,44
105000078,105/09/06,35,04,07,20,23,28,45
105000077,105/09/02,42,09,11,20,21,45,46
105000076,105/08/30,26,01,11,18,27,36,46
105000075,105/08/26,06,09,28,34,41,42,49
105000074,105/08/23,31,25,26,37,38,44,48
105000073,105/08/19,36,05,19,26,44,46,48
105000072,105/08/16,35,05,14,15,20,27,29
105000071,105/08/12,10,08,20,33,35,42,43
105000070,105/08/09,41,15,17,30,35,37,45
105000069,105/08/05,33,01,02,22,27,35,40
105000068,105/08/02,01,04,15,20,22,28,29
105000067,105/07/29,13,09,15,27,28,30,41
105000066,105/07/26,37,09,15,19,22,35,41
105000065,105/07/22,15,02,10,17,27,33,49
105000064,105/07/19,39,07,13,33,40,45,46
105000063,105/07/15,49,24,25,29,33,35,38
105000062,105/07/12,05,25,31,34,42,43,46
105000061,105/07/08,38,09,10,13,19,23,35
105000060,105/07/05,24,06,09,15,17,40,47
105000059,105/07/01,32,08,20,24,34,41,43
105000058,105/06/28,38,07,08,25,39,45,46
105000057,105/06/24,18,14,17,27,28,39,41
105000056,105/06/21,26,02,27,34,35,36,49
105000055,105/06/17,49,07,10,17,20,21,31
105000054,105/06/14,18,12,13,16,33,35,37
105000053,105/06/10,03,04,13,15,22,23,48
105000052,105/06/07,19,05,08,23,31,39,44
105000051,105/06/03,07,03,10,27,33,41,44
105000050,105/05/31,43,01,02,05,32,45,46
105000049,105/05/27,41,02,09,13,16,24,39
105000048,105/05/24,45,06,08,13,21,33,39
105000047,105/05/20,26,05,10,25,30,40,43
105000046,105/05/17,40,02,03,20,23,34,42
105000045,105/05/13,37,03,10,22,31,35,38
105000044,105/05/10,07,03,04,08,22,36,38
105000043,105/05/06,41,01,26,37,39,42,48
105000042,105/05/03,33,01,07,17,40,41,43
105000041,105/04/29,03,08,14,27,31,36,40
105000040,105/04/26,28,06,12,21,25,34,43
105000039,105/04/22,29,12,19,23,33,46,48
105000038,105/04/19,14,12,21,39,41,46,47
105000037,105/04/15,03,09,13,17,28,45,47
105000036,105/04/12,23,11,14,19,39,45,49
105000035,105/04/08,43,02,07,13,30,36,45
105000034,105/04/05,03,14,23,26,32,38,43
105000033,105/04/01,40,08,12,16,29,37,39
105000032,105/03/29,25,01,17,18,34,46,47
105000031,105/03/25,20,07,11,22,37,40,41
105000030,105/03/22,06,07,11,16,20,30,33
105000029,105/03/18,13,01,03,04,18,25,47
105000028,105/03/15,18,06,14,30,42,47,48
105000027,105/03/11,31,09,16,30,34,36,49
105000026,105/03/08,32,03,27,30,35,39,41
105000025,105/03/04,04,05,07,12,17,22,29
105000024,105/03/01,12,07,14,17,22,23,34
105000023,105/02/26,27,03,09,17,21,41,46
105000022,105/02/23,22,10,14,19,20,43,45
105000021,105/02/19,49,11,20,23,30,39,44
105000020,105/02/16,06,11,23,29,33,34,40
105000019,105/02/14,22,01,03,16,20,21,26
105000018,105/02/13,20,04,06,18,29,35,48
105000017,105/02/12,04,06,10,11,22,32,45
105000016,105/02/11,28,03,13,29,30,34,48
105000015,105/02/10,09,18,19,22,32,44,47
105000014,105/02/09,12,09,24,25,31,37,45
105000013,105/02/08,24,08,12,13,16,27,32
105000012,105/02/07,43,04,11,21,25,35,37
105000011,105/02/05,28,04,05,26,30,38,41
105000010,105/02/02,34,15,21,23,26,43,48
105000009,105/01/29,27,16,35,38,44,45,48
105000008,105/01/26,02,11,13,17,35,39,46
105000007,105/01/22,37,10,15,17,20,43,46
105000006,105/01/19,41,04,09,14,23,44,46
105000005,105/01/15,35,06,11,16,17,27,42
105000004,105/01/12,37,05,15,18,39,40,44
105000003,105/01/08,01,03,10,13,28,44,48
105000002,105/01/05,21,01,03,07,15,25,33
105000001,105/01/01,32,16,19,24,29,41,43
104000109,104/12/29,11,01,08,13,30,32,42
104000108,104/12/25,13,03,07,11,12,16,30
104000107,104/12/22,43,08,12,13,29,37,49
104000106,104/12/18,31,05,06,11,15,18,25
104000105,104/12/15,19,04,11,18,22,23,31
104000104,104/12/11,11,01,04,25,29,42,43
104000103,104/12/08,03,08,15,32,36,40,43
104000102,104/12/04,29,16,21,34,37,41,47
104000101,104/12/01,22,06,13,15,19,37,41
104000100,104/11/27,11,04,05,23,25,40,41
104000099,104/11/24,45,01,09,13,28,29,48
104000098,104/11/20,08,04,09,10,39,40,42
104000097,104/11/17,36,02,07,26,31,44,47
104000096,104/11/13,19,01,11,16,18,31,33
104000095,104/11/10,21,07,10,11,27,28,45
104000094,104/11/06,42,08,24,27,30,45,49
104000093,104/11/03,13,08,16,22,28,45,48
104000092,104/10/30,40,03,06,08,15,20,30
104000091,104/10/27,43,07,08,10,17,34,36
104000090,104/10/23,25,01,16,41,43,46,47
104000089,104/10/20,27,12,17,32,37,38,39
104000088,104/10/16,21,20,25,29,31,40,44
104000087,104/10/13,39,24,29,31,32,44,49
104000086,104/10/09,24,02,08,22,27,35,43
